dataset name,sample id,dimension,score
known_unknowns_annotation,37,Semantic Memory,2
known_unknowns_annotation,37,Spatial reasoning and navigation,0
known_unknowns_annotation,37,Theory of Mind,0
known_unknowns_annotation,37,Working Memory,0
known_unknowns_annotation,38,Causal Reasoning,0
known_unknowns_annotation,38,Cognitive Flexibility,0
known_unknowns_annotation,38,Emotion Perception & Empathy (EPE),0
known_unknowns_annotation,38,Episodic/Episodic-Like Memory,0
known_unknowns_annotation,38,Executive Function (EF),0
known_unknowns_annotation,38,Functional perception,0
known_unknowns_annotation,38,Inhibitory Control,0
known_unknowns_annotation,38,Language,1
known_unknowns_annotation,38,Mental Simulation,0
known_unknowns_annotation,38,Metacognition,2
known_unknowns_annotation,38,Object permanence,0
known_unknowns_annotation,38,Perception and Pattern Recognition,0
known_unknowns_annotation,38,Planning,0
known_unknowns_annotation,38,Procedural Memory,0
known_unknowns_annotation,38,Prospective Memory,0
known_unknowns_annotation,38,Semantic Memory,0
known_unknowns_annotation,38,Spatial reasoning and navigation,0
known_unknowns_annotation,38,Theory of Mind,0
known_unknowns_annotation,38,Working Memory,0
known_unknowns_annotation,39,Causal Reasoning,0
known_unknowns_annotation,39,Cognitive Flexibility,0
known_unknowns_annotation,39,Emotion Perception & Empathy (EPE),0
known_unknowns_annotation,39,Episodic/Episodic-Like Memory,0
known_unknowns_annotation,39,Executive Function (EF),1
known_unknowns_annotation,39,Functional perception,0
known_unknowns_annotation,39,Inhibitory Control,0
known_unknowns_annotation,39,Language,1
known_unknowns_annotation,39,Mental Simulation,0
known_unknowns_annotation,39,Metacognition,1
known_unknowns_annotation,39,Object permanence,0
known_unknowns_annotation,39,Perception and Pattern Recognition,0
known_unknowns_annotation,39,Planning,0
known_unknowns_annotation,39,Procedural Memory,0
known_unknowns_annotation,39,Prospective Memory,1
known_unknowns_annotation,39,Semantic Memory,2
known_unknowns_annotation,39,Spatial reasoning and navigation,0
known_unknowns_annotation,39,Theory of Mind,0
known_unknowns_annotation,39,Working Memory,0
known_unknowns_annotation,3,Causal Reasoning,0
known_unknowns_annotation,3,Cognitive Flexibility,0
known_unknowns_annotation,3,Emotion Perception & Empathy (EPE),0
known_unknowns_annotation,3,Episodic/Episodic-Like Memory,0
known_unknowns_annotation,3,Executive Function (EF),0
known_unknowns_annotation,3,Functional perception,0
known_unknowns_annotation,3,Inhibitory Control,1
known_unknowns_annotation,3,Language,1
known_unknowns_annotation,3,Mental Simulation,0
known_unknowns_annotation,3,Metacognition,1
known_unknowns_annotation,3,Object permanence,0
known_unknowns_annotation,3,Perception and Pattern Recognition,0
known_unknowns_annotation,3,Planning,0
known_unknowns_annotation,3,Procedural Memory,0
known_unknowns_annotation,3,Prospective Memory,0
known_unknowns_annotation,3,Semantic Memory,2
known_unknowns_annotation,3,Spatial reasoning and navigation,0
known_unknowns_annotation,3,Theory of Mind,2
known_unknowns_annotation,3,Working Memory,0
known_unknowns_annotation,40,Causal Reasoning,0
known_unknowns_annotation,40,Cognitive Flexibility,0
known_unknowns_annotation,40,Emotion Perception & Empathy (EPE),0
known_unknowns_annotation,40,Episodic/Episodic-Like Memory,0
known_unknowns_annotation,40,Executive Function (EF),2
known_unknowns_annotation,40,Functional perception,0
known_unknowns_annotation,40,Inhibitory Control,0
known_unknowns_annotation,40,Language,1
known_unknowns_annotation,40,Mental Simulation,0
known_unknowns_annotation,40,Metacognition,2
known_unknowns_annotation,40,Object permanence,0
known_unknowns_annotation,40,Perception and Pattern Recognition,1
known_unknowns_annotation,40,Planning,0
known_unknowns_annotation,40,Procedural Memory,0
known_unknowns_annotation,40,Prospective Memory,0
known_unknowns_annotation,40,Semantic Memory,1
known_unknowns_annotation,40,Spatial reasoning and navigation,0
known_unknowns_annotation,40,Theory of Mind,0
known_unknowns_annotation,40,Working Memory,0
known_unknowns_annotation,41,Causal Reasoning,0
known_unknowns_annotation,41,Cognitive Flexibility,0
known_unknowns_annotation,41,Emotion Perception & Empathy (EPE),0
known_unknowns_annotation,41,Episodic/Episodic-Like Memory,0
known_unknowns_annotation,41,Executive Function (EF),0
known_unknowns_annotation,41,Functional perception,1
known_unknowns_annotation,41,Inhibitory Control,0
known_unknowns_annotation,41,Language,1
known_unknowns_annotation,41,Mental Simulation,0
known_unknowns_annotation,41,Metacognition,1
known_unknowns_annotation,41,Object permanence,0
known_unknowns_annotation,41,Perception and Pattern Recognition,1
known_unknowns_annotation,41,Planning,0
known_unknowns_annotation,41,Procedural Memory,0
known_unknowns_annotation,41,Prospective Memory,0
known_unknowns_annotation,41,Semantic Memory,1
known_unknowns_annotation,41,Spatial reasoning and navigation,0
known_unknowns_annotation,41,Theory of Mind,0
known_unknowns_annotation,41,Working Memory,0
known_unknowns_annotation,42,Causal Reasoning,0
known_unknowns_annotation,42,Cognitive Flexibility,0
known_unknowns_annotation,42,Emotion Perception & Empathy (EPE),0
known_unknowns_annotation,42,Episodic/Episodic-Like Memory,0
known_unknowns_annotation,42,Executive Function (EF),0
known_unknowns_annotation,42,Functional perception,0
known_unknowns_annotation,42,Inhibitory Control,0
known_unknowns_annotation,42,Language,0
known_unknowns_annotation,42,Mental Simulation,0
known_unknowns_annotation,42,Metacognition,1
known_unknowns_annotation,42,Object permanence,0
known_unknowns_annotation,42,Perception and Pattern Recognition,0
known_unknowns_annotation,42,Planning,0
known_unknowns_annotation,42,Procedural Memory,0
known_unknowns_annotation,42,Prospective Memory,0
known_unknowns_annotation,42,Semantic Memory,0
known_unknowns_annotation,42,Spatial reasoning and navigation,0
known_unknowns_annotation,42,Theory of Mind,0
known_unknowns_annotation,42,Working Memory,0
known_unknowns_annotation,43,Causal Reasoning,0
known_unknowns_annotation,43,Cognitive Flexibility,0
known_unknowns_annotation,43,Emotion Perception & Empathy (EPE),0
known_unknowns_annotation,43,Episodic/Episodic-Like Memory,0
known_unknowns_annotation,43,Executive Function (EF),1
known_unknowns_annotation,43,Functional perception,0
known_unknowns_annotation,43,Inhibitory Control,0
known_unknowns_annotation,43,Language,1
known_unknowns_annotation,43,Mental Simulation,0
known_unknowns_annotation,43,Metacognition,1
known_unknowns_annotation,43,Object permanence,0
known_unknowns_annotation,43,Perception and Pattern Recognition,0
known_unknowns_annotation,43,Planning,0
known_unknowns_annotation,43,Procedural Memory,0
known_unknowns_annotation,43,Prospective Memory,0
known_unknowns_annotation,43,Semantic Memory,2
known_unknowns_annotation,43,Spatial reasoning and navigation,0
known_unknowns_annotation,43,Theory of Mind,0
known_unknowns_annotation,43,Working Memory,0
known_unknowns_annotation,44,Causal Reasoning,0
known_unknowns_annotation,44,Cognitive Flexibility,0
known_unknowns_annotation,44,Emotion Perception & Empathy (EPE),0
known_unknowns_annotation,44,Episodic/Episodic-Like Memory,0
known_unknowns_annotation,44,Executive Function (EF),1
known_unknowns_annotation,44,Functional perception,0
known_unknowns_annotation,44,Inhibitory Control,0
known_unknowns_annotation,44,Language,1
known_unknowns_annotation,44,Mental Simulation,0
known_unknowns_annotation,44,Metacognition,1
known_unknowns_annotation,44,Object permanence,1
known_unknowns_annotation,44,Perception and Pattern Recognition,0
known_unknowns_annotation,44,Planning,0
known_unknowns_annotation,44,Procedural Memory,0
known_unknowns_annotation,44,Prospective Memory,0
known_unknowns_annotation,44,Semantic Memory,0
known_unknowns_annotation,44,Spatial reasoning and navigation,0
known_unknowns_annotation,44,Theory of Mind,0
known_unknowns_annotation,44,Working Memory,0
known_unknowns_annotation,45,Causal Reasoning,0
known_unknowns_annotation,45,Cognitive Flexibility,0
known_unknowns_annotation,45,Emotion Perception & Empathy (EPE),0
known_unknowns_annotation,45,Episodic/Episodic-Like Memory,0
known_unknowns_annotation,45,Executive Function (EF),1
known_unknowns_annotation,45,Functional perception,0
known_unknowns_annotation,45,Inhibitory Control,0
known_unknowns_annotation,45,Language,1
known_unknowns_annotation,45,Mental Simulation,0
known_unknowns_annotation,45,Metacognition,0
known_unknowns_annotation,45,Object permanence,0
known_unknowns_annotation,45,Perception and Pattern Recognition,1
known_unknowns_annotation,45,Planning,0
known_unknowns_annotation,45,Procedural Memory,0
known_unknowns_annotation,45,Prospective Memory,0
known_unknowns_annotation,45,Semantic Memory,1
known_unknowns_annotation,45,Spatial reasoning and navigation,0
known_unknowns_annotation,45,Theory of Mind,0
known_unknowns_annotation,45,Working Memory,0
known_unknowns_annotation,4,Causal Reasoning,0
known_unknowns_annotation,4,Cognitive Flexibility,0
known_unknowns_annotation,4,Emotion Perception & Empathy (EPE),0
known_unknowns_annotation,4,Episodic/Episodic-Like Memory,0
known_unknowns_annotation,4,Executive Function (EF),2
known_unknowns_annotation,4,Functional perception,0
known_unknowns_annotation,4,Inhibitory Control,0
known_unknowns_annotation,4,Language,1
known_unknowns_annotation,4,Mental Simulation,0
known_unknowns_annotation,4,Metacognition,2
known_unknowns_annotation,4,Object permanence,0
known_unknowns_annotation,4,Perception and Pattern Recognition,0
known_unknowns_annotation,4,Planning,0
known_unknowns_annotation,4,Procedural Memory,0
known_unknowns_annotation,4,Prospective Memory,0
known_unknowns_annotation,4,Semantic Memory,0
known_unknowns_annotation,4,Spatial reasoning and navigation,0
known_unknowns_annotation,4,Theory of Mind,0
known_unknowns_annotation,4,Working Memory,0
known_unknowns_annotation,5,Causal Reasoning,0
known_unknowns_annotation,5,Cognitive Flexibility,0
known_unknowns_annotation,5,Emotion Perception & Empathy (EPE),0
known_unknowns_annotation,5,Episodic/Episodic-Like Memory,0
known_unknowns_annotation,5,Executive Function (EF),1
known_unknowns_annotation,5,Functional perception,0
known_unknowns_annotation,5,Inhibitory Control,1
known_unknowns_annotation,5,Language,1
known_unknowns_annotation,5,Mental Simulation,0
known_unknowns_annotation,5,Metacognition,1
known_unknowns_annotation,5,Object permanence,0
known_unknowns_annotation,5,Perception and Pattern Recognition,0
known_unknowns_annotation,5,Planning,0
known_unknowns_annotation,5,Procedural Memory,0
known_unknowns_annotation,5,Prospective Memory,0
known_unknowns_annotation,5,Semantic Memory,1
known_unknowns_annotation,5,Spatial reasoning and navigation,0
known_unknowns_annotation,5,Theory of Mind,0
known_unknowns_annotation,5,Working Memory,0
known_unknowns_annotation,6,Causal Reasoning,0
known_unknowns_annotation,6,Cognitive Flexibility,0
known_unknowns_annotation,6,Emotion Perception & Empathy (EPE),0
known_unknowns_annotation,6,Episodic/Episodic-Like Memory,0
known_unknowns_annotation,6,Executive Function (EF),1
known_unknowns_annotation,6,Functional perception,0
known_unknowns_annotation,6,Inhibitory Control,1
known_unknowns_annotation,6,Language,1
known_unknowns_annotation,6,Mental Simulation,0
known_unknowns_annotation,6,Metacognition,2
known_unknowns_annotation,6,Object permanence,0
known_unknowns_annotation,6,Perception and Pattern Recognition,0
known_unknowns_annotation,6,Planning,0
known_unknowns_annotation,6,Procedural Memory,0
known_unknowns_annotation,6,Prospective Memory,1
known_unknowns_annotation,6,Semantic Memory,1
known_unknowns_annotation,6,Spatial reasoning and navigation,0
known_unknowns_annotation,6,Theory of Mind,0
known_unknowns_annotation,6,Working Memory,0
known_unknowns_annotation,7,Causal Reasoning,0
known_unknowns_annotation,7,Cognitive Flexibility,0
known_unknowns_annotation,7,Emotion Perception & Empathy (EPE),0
known_unknowns_annotation,7,Episodic/Episodic-Like Memory,0
known_unknowns_annotation,7,Executive Function (EF),1
known_unknowns_annotation,7,Functional perception,0
known_unknowns_annotation,7,Inhibitory Control,0
known_unknowns_annotation,7,Language,1
known_unknowns_annotation,7,Mental Simulation,0
known_unknowns_annotation,7,Metacognition,1
known_unknowns_annotation,7,Object permanence,0
known_unknowns_annotation,7,Perception and Pattern Recognition,0
known_unknowns_annotation,7,Planning,0
known_unknowns_annotation,7,Procedural Memory,0
known_unknowns_annotation,7,Prospective Memory,0
known_unknowns_annotation,7,Semantic Memory,2
known_unknowns_annotation,7,Spatial reasoning and navigation,0
known_unknowns_annotation,7,Theory of Mind,0
known_unknowns_annotation,7,Working Memory,2
known_unknowns_annotation,8,Causal Reasoning,0
known_unknowns_annotation,8,Cognitive Flexibility,0
known_unknowns_annotation,8,Emotion Perception & Empathy (EPE),0
known_unknowns_annotation,8,Episodic/Episodic-Like Memory,4
known_unknowns_annotation,8,Executive Function (EF),1
known_unknowns_annotation,8,Functional perception,0
known_unknowns_annotation,8,Inhibitory Control,0
known_unknowns_annotation,8,Language,1
known_unknowns_annotation,8,Mental Simulation,0
known_unknowns_annotation,8,Metacognition,1
known_unknowns_annotation,8,Object permanence,0
known_unknowns_annotation,8,Perception and Pattern Recognition,1
known_unknowns_annotation,8,Planning,0
known_unknowns_annotation,8,Procedural Memory,0
known_unknowns_annotation,8,Prospective Memory,0
known_unknowns_annotation,8,Semantic Memory,2
known_unknowns_annotation,8,Spatial reasoning and navigation,0
known_unknowns_annotation,8,Theory of Mind,0
known_unknowns_annotation,8,Working Memory,2
known_unknowns_annotation,9,Causal Reasoning,0
known_unknowns_annotation,9,Cognitive Flexibility,0
known_unknowns_annotation,9,Emotion Perception & Empathy (EPE),0
known_unknowns_annotation,9,Episodic/Episodic-Like Memory,0
known_unknowns_annotation,9,Executive Function (EF),1
known_unknowns_annotation,9,Functional perception,0
known_unknowns_annotation,9,Inhibitory Control,1
known_unknowns_annotation,9,Language,1
known_unknowns_annotation,9,Mental Simulation,0
known_unknowns_annotation,9,Metacognition,1
known_unknowns_annotation,9,Object permanence,0
known_unknowns_annotation,9,Perception and Pattern Recognition,0
known_unknowns_annotation,9,Planning,0
known_unknowns_annotation,9,Procedural Memory,0
known_unknowns_annotation,9,Prospective Memory,0
known_unknowns_annotation,9,Semantic Memory,1
known_unknowns_annotation,9,Spatial reasoning and navigation,0
known_unknowns_annotation,9,Theory of Mind,0
known_unknowns_annotation,9,Working Memory,2
